time,apparenttemperature,cloudcover,dewpoint,humidity,icon,ozone,precipintensity,precipprobability,preciptype,pressure,summary,temperature,uvindex,visibility,windbearing,windgust,windspeed
2018-03-31 15:00:00,29.66,0.44,19.98,0.62,partly-cloudy-day,,0.0,0.0,,,Partly Cloudy,28.0,4.0,10.01,150.0,,2.6
2018-03-31 16:00:00,29.29,0.9,20.34,0.65,partly-cloudy-day,,0.0,0.0,,1012.09,Mostly Cloudy,27.56,2.0,10.01,164.0,,3.04
2018-03-31 17:00:00,28.47,0.75,19.99,0.66,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,26.98,1.0,7.0,170.0,,3.1
2018-03-31 18:00:00,28.47,0.75,19.99,0.66,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,26.98,0.0,8.0,161.0,,3.1
2018-03-31 19:00:00,25.64,0.75,20.59,0.76,partly-cloudy-night,,0.0,0.0,,1012.91,Mostly Cloudy,25.08,0.0,10.01,132.0,,2.93
2018-03-31 20:00:00,25.47,0.75,19.99,0.74,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,24.98,0.0,8.0,161.0,,2.6
2018-03-31 21:00:00,24.48,0.0,19.99,0.78,clear-night,,0.0,0.0,,,Clear,23.98,0.0,8.0,120.0,,3.1
2018-03-31 22:00:00,23.68,0.0,20.12,0.83,clear-night,,0.0,0.0,,1014.51,Clear,23.14,0.0,6.0,135.0,,2.44
2018-03-31 23:00:00,23.51,0.0,19.99,0.83,clear-night,,0.0,0.0,,,Clear,22.98,0.0,4.8,120.0,,3.1
2018-04-01 00:00:00,22.56,0.0,20.0,0.88,clear-night,,0.0,0.0,,,Clear,21.99,0.0,4.01,101.0,,3.6
2018-04-01 01:00:00,23.03,0.44,21.0,0.92,partly-cloudy-night,,0.0,0.0,,1013.59,Partly Cloudy,22.33,0.0,4.01,98.0,,3.0
2018-04-01 02:00:00,22.71,0.75,21.01,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,21.99,0.0,3.8,110.0,,3.1
2018-04-01 03:00:00,22.71,0.75,21.01,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,21.99,0.0,3.8,90.0,,2.6
2018-04-01 04:00:00,22.89,0.75,20.82,0.92,partly-cloudy-night,,0.0,0.0,,1012.8,Mostly Cloudy,22.22,0.0,3.89,85.0,,2.24
2018-04-01 05:00:00,22.56,0.75,20.0,0.88,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,21.99,0.0,4.51,90.0,,3.6
2018-04-01 06:00:00,22.56,0.75,20.0,0.88,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,21.99,0.0,3.7,80.0,,1.5
2018-04-01 07:00:00,22.79,0.9,20.94,0.93,fog,,0.0,0.0,,1014.39,Foggy,22.09,0.0,2.0,83.0,,1.63
2018-04-01 08:00:00,23.38,0.75,18.99,0.78,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,22.98,2.0,4.7,120.0,,4.1
2018-04-01 09:00:00,24.48,0.75,19.99,0.78,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,23.98,4.0,5.01,140.0,,3.1
2018-04-01 10:00:00,25.52,0.75,20.59,0.77,partly-cloudy-day,,0.0,0.0,,1016.4,Mostly Cloudy,24.97,5.0,7.0,140.0,,2.65
2018-04-01 11:00:00,26.47,0.75,19.99,0.7,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,25.99,6.0,8.0,161.0,,4.1
2018-04-01 12:00:00,28.47,0.75,19.99,0.66,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,26.98,6.0,9.0,150.0,,3.1
2018-04-01 13:00:00,29.47,0.75,20.11,0.63,partly-cloudy-day,,0.0,0.0,,1013.89,Mostly Cloudy,27.79,6.0,10.01,145.0,,2.44
2018-04-01 14:00:00,29.66,0.75,19.98,0.62,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,28.0,5.0,10.01,140.0,8.21,3.1
2018-04-01 15:00:00,29.66,0.75,19.98,0.62,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,28.0,4.0,10.01,120.0,8.21,4.1
2018-04-01 16:00:00,29.23,0.82,18.98,0.58,partly-cloudy-day,,0.0,0.0,,1011.71,Mostly Cloudy,27.98,2.0,10.01,116.0,,3.05
2018-04-01 17:00:00,28.18,0.75,18.99,0.62,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,26.98,1.0,10.01,120.0,,4.1
2018-04-01 18:00:00,28.47,0.19,19.99,0.66,clear-day,,0.0,0.0,,,Clear,26.98,0.0,10.01,120.0,,3.6
2018-04-01 19:00:00,26.46,0.63,18.99,0.65,partly-cloudy-night,,0.0,0.0,,1012.01,Mostly Cloudy,26.09,0.0,10.01,130.0,,2.21
2018-04-01 20:00:00,26.36,,18.99,0.65,clear-night,,0.0,0.0,,,Clear,25.99,0.0,10.01,140.0,,2.6
2018-04-01 21:00:00,25.47,0.0,19.99,0.74,clear-night,,0.0,0.0,,,Clear,24.98,0.0,9.0,150.0,,3.1
2018-04-01 22:00:00,24.34,0.0,19.88,0.79,clear-night,,0.0,0.0,,1014.02,Clear,23.84,0.0,9.0,147.0,,2.05
2018-04-01 23:00:00,23.38,0.0,18.99,0.78,clear-night,,0.0,0.0,,,Clear,22.98,0.0,7.0,131.0,,2.6
2018-04-02 00:00:00,22.42,0.0,19.0,0.83,clear-night,,0.0,0.0,,,Clear,21.99,0.0,6.0,80.0,,2.1
2018-04-02 01:00:00,22.94,0.45,20.01,0.86,partly-cloudy-night,,0.0,0.0,,1013.2,Partly Cloudy,22.39,0.0,5.01,104.0,,1.26
2018-04-02 02:00:00,21.61,0.0,20.0,0.94,clear-night,,0.0,0.0,,,Clear,20.99,0.0,5.01,71.0,,2.1
2018-04-02 03:00:00,21.61,0.0,20.0,0.94,clear-night,,0.0,0.0,,,Clear,20.99,0.0,4.8,80.0,,3.1
2018-04-02 04:00:00,22.02,0.0,20.24,0.93,fog,,0.0,0.0,,1011.71,Foggy,21.39,0.0,2.99,65.0,,2.44
2018-04-02 05:00:00,21.61,0.0,20.0,0.94,fog,,0.0,0.0,,,Foggy,20.99,0.0,2.61,41.0,,2.1
2018-04-02 06:00:00,22.71,0.44,21.01,0.94,fog,,0.0,0.0,,,Foggy,21.99,0.0,2.49,50.0,,2.1
2018-04-02 07:00:00,22.69,0.7,21.01,0.94,fog,,0.0,0.0,,1013.59,Foggy,21.98,0.0,1.9,98.0,,1.2
2018-04-02 08:00:00,23.51,0.44,19.99,0.83,fog,,0.0,0.0,,,Foggy,22.98,2.0,2.61,101.0,,2.6
2018-04-02 09:00:00,25.47,0.75,19.99,0.74,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,24.98,4.0,3.4,101.0,,2.6
2018-04-02 10:00:00,26.28,0.38,20.59,0.73,partly-cloudy-day,,0.0,0.0,,1014.99,Partly Cloudy,25.74,6.0,3.4,85.0,,2.24
2018-04-02 11:00:00,30.12,0.75,20.99,0.66,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,28.0,6.0,3.89,71.0,,2.6
2018-04-02 12:00:00,29.66,0.75,19.98,0.62,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,28.0,6.0,6.0,140.0,,2.6
2018-04-02 13:00:00,31.45,0.6,20.39,0.59,partly-cloudy-day,,0.0,0.0,,1011.9,Mostly Cloudy,29.38,7.0,10.01,132.0,,2.8
2018-04-02 14:00:00,32.54,0.75,20.98,0.59,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,29.99,5.0,9.0,120.0,,4.6
2018-04-02 15:00:00,30.78,0.75,19.98,0.58,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,28.99,4.0,10.01,131.0,,4.6
2018-04-02 16:00:00,31.35,0.82,20.22,0.58,partly-cloudy-day,,0.0,0.0,,1009.91,Mostly Cloudy,29.38,2.0,10.01,108.0,,2.96
2018-04-02 17:00:00,30.78,0.19,19.98,0.58,clear-day,,0.0,0.0,,,Clear,28.99,1.0,10.01,110.0,,5.09
2018-04-02 18:00:00,28.81,0.19,20.99,0.7,clear-day,,0.0,0.0,,,Clear,26.98,0.0,10.01,131.0,,5.7
2018-04-02 19:00:00,26.19,0.52,19.81,0.7,partly-cloudy-night,,0.0,0.0,,1010.7,Partly Cloudy,25.74,0.0,10.01,134.0,,3.5
2018-04-02 20:00:00,25.35,,18.99,0.69,clear-night,,0.0,0.0,,,Clear,24.98,0.0,10.01,131.0,,5.09
2018-04-02 21:00:00,25.35,,18.99,0.69,clear-night,,0.0,0.0,,,Clear,24.98,0.0,10.01,140.0,,5.09
2018-04-02 22:00:00,24.21,0.25,20.18,0.81,partly-cloudy-night,,0.0,0.0,,1013.0,Partly Cloudy,23.67,0.0,10.01,114.0,,2.69
2018-04-02 23:00:00,23.38,0.0,18.99,0.78,clear-night,,0.0,0.0,,,Clear,22.98,0.0,9.0,131.0,,3.6
2018-04-03 00:00:00,23.38,0.0,18.99,0.78,clear-night,,0.0,0.0,,,Clear,22.98,0.0,7.0,110.0,,2.6
2018-04-03 01:00:00,22.94,0.37,20.42,0.89,partly-cloudy-night,,0.0,0.0,,1011.71,Partly Cloudy,22.33,0.0,5.01,90.0,,2.04
2018-04-03 02:00:00,22.56,0.0,20.0,0.88,clear-night,,0.0,0.0,,,Clear,21.99,0.0,4.89,71.0,,2.6
2018-04-03 03:00:00,22.71,0.19,21.01,0.94,clear-night,,0.0,0.0,,,Clear,21.99,0.0,4.2,101.0,,4.1
2018-04-03 04:00:00,22.67,0.62,20.82,0.93,partly-cloudy-night,,0.0,0.0,,1009.7,Mostly Cloudy,21.98,0.0,4.1,119.0,,2.77
2018-04-03 05:00:00,22.71,0.75,21.01,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,21.99,0.0,4.6,80.0,,3.6
2018-04-03 06:00:00,22.71,0.75,21.01,0.94,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,21.99,0.0,3.3,90.0,,3.1
2018-04-03 07:00:00,23.33,0.82,20.88,0.9,fog,,0.0,0.0,,1012.09,Foggy,22.67,1.0,2.61,125.0,,2.69
2018-04-03 08:00:00,24.48,0.75,19.99,0.78,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,23.98,2.0,7.0,131.0,,3.6
2018-04-03 09:00:00,25.47,0.75,19.99,0.74,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,24.98,4.0,8.0,131.0,,4.1
2018-04-03 10:00:00,26.39,0.82,20.52,0.73,partly-cloudy-day,,0.0,0.0,,1013.2,Mostly Cloudy,25.86,5.0,10.01,111.0,,3.43
2018-04-03 11:00:00,28.47,0.75,19.99,0.66,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,26.98,6.0,10.01,150.0,,4.6
2018-04-03 12:00:00,29.66,0.75,19.98,0.62,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,28.0,6.0,10.01,131.0,,5.09
2018-04-03 13:00:00,28.98,0.82,19.7,0.63,partly-cloudy-day,,0.0,0.0,,1011.79,Mostly Cloudy,27.5,6.0,10.01,155.0,,3.64
2018-04-03 14:00:00,29.24,0.75,18.98,0.58,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,28.0,5.0,10.01,170.0,,4.1
2018-04-03 15:00:00,29.66,0.75,19.98,0.62,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,28.0,4.0,10.01,131.0,,5.09
2018-04-03 16:00:00,28.76,0.9,19.46,0.62,partly-cloudy-day,,0.0,0.0,,1010.2,Mostly Cloudy,27.38,2.0,10.01,140.0,,3.85
2018-04-03 17:00:00,28.18,0.75,18.99,0.62,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,26.98,1.0,10.01,140.0,,5.7
2018-04-03 18:00:00,26.36,0.44,18.99,0.65,partly-cloudy-day,,0.0,0.0,,,Partly Cloudy,25.99,0.0,10.01,131.0,,5.09
2018-04-03 19:00:00,25.42,0.75,19.71,0.73,partly-cloudy-night,,0.0,0.0,,1010.3,Mostly Cloudy,24.97,0.0,10.01,116.0,,3.08
2018-04-03 20:00:00,25.35,,18.99,0.69,clear-night,,0.0,0.0,,,Clear,24.98,0.0,10.01,131.0,,4.1
2018-04-03 21:00:00,24.36,,18.99,0.74,clear-night,,0.0,0.0,,,Clear,23.98,0.0,10.01,131.0,,3.6
2018-04-03 22:00:00,23.82,0.22,19.89,0.81,clear-night,,0.0,0.0,,1012.01,Clear,23.32,0.0,9.0,129.0,,2.41
2018-04-03 23:00:00,23.38,0.19,18.99,0.78,clear-night,,0.0,0.0,,,Clear,22.98,0.0,8.0,120.0,,2.6
2018-04-04 00:00:00,22.42,0.19,19.0,0.83,clear-night,,0.0,0.0,,,Clear,21.99,0.0,6.0,80.0,,2.1
2018-04-04 01:00:00,22.9,0.0,20.53,0.9,clear-night,,0.0,0.0,,1011.71,Clear,22.27,0.0,5.01,90.0,,2.04
2018-04-04 02:00:00,22.56,0.44,20.0,0.88,partly-cloudy-night,,0.0,0.0,,,Partly Cloudy,21.99,0.0,4.8,60.0,,2.1
2018-04-04 03:00:00,22.71,0.75,21.01,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,21.99,0.0,3.3,90.0,,2.1
2018-04-04 04:00:00,22.33,0.4,20.47,0.93,partly-cloudy-night,,0.0,0.0,,1010.4,Partly Cloudy,21.68,0.0,3.51,86.0,,2.03
2018-04-04 05:00:00,21.61,0.75,20.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,20.99,0.0,3.6,71.0,,2.1
2018-04-04 06:00:00,22.71,0.75,21.01,0.94,fog,,0.0,0.0,,,Foggy,21.99,0.0,2.4,101.0,,2.1
2018-04-04 07:00:00,23.12,0.82,21.23,0.93,fog,,0.0,0.0,,1012.09,Foggy,22.39,1.0,2.09,85.0,,1.2
2018-04-04 08:00:00,23.79,0.75,22.01,0.94,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,22.98,2.0,3.51,80.0,,2.1
2018-04-04 09:00:00,24.62,0.75,21.0,0.83,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,23.98,4.0,6.0,131.0,,3.6
2018-04-04 10:00:00,25.84,0.9,20.82,0.76,partly-cloudy-day,,0.0,0.0,,1013.0,Mostly Cloudy,25.26,5.0,8.0,149.0,,2.61
2018-04-04 11:00:00,28.47,0.75,19.99,0.66,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,26.98,6.0,10.01,161.0,,4.6
2018-04-04 12:00:00,29.66,0.75,19.98,0.62,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,28.0,6.0,10.01,150.0,,4.1
2018-04-04 13:00:00,29.88,0.75,20.4,0.63,partly-cloudy-day,,0.0,0.0,,1010.01,Mostly Cloudy,28.03,6.0,10.01,150.0,,3.59
2018-04-04 14:00:00,29.66,0.75,19.98,0.62,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,28.0,5.0,10.01,150.0,,4.6
2018-04-04 15:00:00,29.66,0.75,19.98,0.62,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,28.0,4.0,10.01,161.0,,4.6
2018-04-04 16:00:00,29.02,0.9,19.27,0.6,partly-cloudy-day,,0.0,0.0,,1007.7,Mostly Cloudy,27.68,2.0,10.01,119.0,,4.37
2018-04-04 17:00:00,28.18,0.75,18.99,0.62,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,26.98,1.0,10.01,131.0,,6.7
2018-04-04 18:00:00,26.36,0.75,18.99,0.65,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,25.99,0.0,10.01,131.0,,4.1
2018-04-04 19:00:00,26.12,0.9,19.71,0.7,partly-cloudy-night,,0.0,0.0,,1009.19,Mostly Cloudy,25.67,0.0,10.01,130.0,,3.4
2018-04-04 20:00:00,26.47,0.75,19.99,0.7,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,25.99,0.0,10.01,161.0,,3.1
2018-04-04 21:00:00,25.47,0.75,19.99,0.74,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,24.98,0.0,10.01,140.0,,2.1
2018-04-04 22:00:00,24.68,0.9,20.71,0.81,partly-cloudy-night,,0.0,0.0,,1011.9,Mostly Cloudy,24.09,0.0,9.0,100.0,,2.21
2018-04-04 23:00:00,24.48,0.75,19.99,0.78,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,23.98,0.0,8.0,120.0,,4.1
2018-04-05 00:00:00,23.51,0.0,19.99,0.83,clear-night,,0.0,0.0,,,Clear,22.98,0.0,8.0,161.0,,3.1
2018-04-05 01:00:00,23.89,0.77,20.82,0.86,partly-cloudy-night,,0.0,0.0,,1010.4,Mostly Cloudy,23.26,0.0,9.0,152.0,,2.01
2018-04-05 02:00:00,23.51,0.75,19.99,0.83,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,22.98,0.0,8.0,131.0,,1.5
2018-04-05 03:00:00,23.65,0.75,21.0,0.89,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,22.98,0.0,5.01,120.0,,3.1
2018-04-05 04:00:00,23.66,0.67,21.18,0.9,partly-cloudy-night,,0.0,0.0,,1008.79,Mostly Cloudy,22.97,0.0,6.0,131.0,,2.01
2018-04-05 05:00:00,22.71,0.44,21.01,0.94,partly-cloudy-night,,0.0,0.0,,,Partly Cloudy,21.99,0.0,5.01,120.0,,2.6
2018-04-05 06:00:00,22.71,0.19,21.01,0.94,fog,,0.0,0.0,,,Foggy,21.99,0.0,2.8,101.0,,2.1
2018-04-05 07:00:00,23.74,0.6,21.77,0.93,partly-cloudy-day,,0.0,0.0,,1010.4,Mostly Cloudy,22.97,1.0,4.01,129.0,,2.62
2018-04-05 08:00:00,23.79,0.19,22.01,0.94,clear-day,,0.0,0.0,,,Clear,22.98,2.0,4.01,120.0,,3.6
2018-04-05 09:00:00,25.47,0.75,19.99,0.74,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,24.98,4.0,9.99,150.0,,3.6
2018-04-05 10:00:00,25.83,0.82,20.71,0.76,partly-cloudy-day,,0.0,0.0,,1011.11,Mostly Cloudy,25.26,5.0,10.01,135.0,,2.44
2018-04-05 11:00:00,26.47,0.75,19.99,0.7,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,25.99,6.0,10.01,150.0,,4.1
2018-04-05 12:00:00,26.47,0.75,19.99,0.7,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,25.99,6.0,10.01,150.0,,3.6
2018-04-05 13:00:00,27.88,0.82,20.52,0.7,partly-cloudy-day,,0.0,0.0,,1008.9,Mostly Cloudy,26.38,6.0,10.01,140.0,,2.86
2018-04-05 14:00:00,28.47,0.75,19.99,0.66,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,26.98,5.0,9.0,150.0,,2.6
2018-04-05 15:00:00,29.66,0.75,19.98,0.62,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,28.0,4.0,10.01,90.0,,3.6
2018-04-05 16:00:00,29.42,0.9,20.28,0.64,partly-cloudy-day,,0.0,0.0,,1006.7,Mostly Cloudy,27.68,2.0,10.01,95.0,,3.64
2018-04-05 17:00:00,28.47,0.75,19.99,0.66,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,26.98,1.0,10.01,120.0,,5.09
2018-04-05 18:00:00,28.47,0.75,19.99,0.66,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,26.98,0.0,10.01,110.0,,3.6
2018-04-05 19:00:00,26.4,0.9,19.52,0.68,partly-cloudy-night,,0.0,0.0,,1007.9,Mostly Cloudy,25.98,0.0,10.01,140.0,,3.45
2018-04-05 20:00:00,26.36,0.75,18.99,0.65,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,25.99,0.0,10.01,150.0,,4.6
2018-04-05 21:00:00,25.35,0.75,18.99,0.69,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,24.98,0.0,10.01,131.0,,5.09
2018-04-05 22:00:00,24.93,0.9,20.53,0.79,partly-cloudy-night,,0.0,0.0,,1009.7,Mostly Cloudy,24.37,0.0,10.01,121.0,,2.61
2018-04-05 23:00:00,24.36,0.75,18.99,0.74,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,23.98,0.0,10.01,131.0,,3.6
2018-04-06 00:00:00,23.51,0.44,19.99,0.83,partly-cloudy-night,,0.0,0.0,,,Partly Cloudy,22.98,0.0,8.0,101.0,,2.6
2018-04-06 01:00:00,23.52,0.59,20.89,0.89,partly-cloudy-night,,0.0,0.0,,1009.19,Partly Cloudy,22.86,0.0,6.0,95.0,,2.44
2018-04-06 02:00:00,22.71,0.44,21.01,0.94,partly-cloudy-night,,0.0,0.0,,,Partly Cloudy,21.99,0.0,5.01,71.0,,2.1
2018-04-06 03:00:00,23.65,0.75,21.0,0.89,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,22.98,0.0,7.0,60.0,,3.1
2018-04-06 04:00:00,23.98,0.9,21.42,0.89,partly-cloudy-night,,0.0,0.0,,1010.1,Mostly Cloudy,23.26,0.0,7.0,68.0,,2.49
2018-04-06 05:00:00,23.51,0.75,19.99,0.83,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,22.98,0.0,7.0,80.0,,3.6
2018-04-06 06:00:00,23.38,0.75,18.99,0.78,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,22.98,0.0,8.0,60.0,,3.6
2018-04-06 07:00:00,23.91,0.9,20.12,0.82,partly-cloudy-day,,0.0,0.0,,1013.5,Mostly Cloudy,23.38,1.0,9.0,64.0,,2.17
2018-04-06 08:00:00,24.36,0.75,18.99,0.74,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,23.98,2.0,8.0,60.0,,3.1
2018-04-06 09:00:00,24.36,0.75,18.99,0.74,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,23.98,4.0,8.0,50.0,,2.6
2018-04-06 10:00:00,24.17,0.9,20.72,0.84,partly-cloudy-day,,0.0,0.0,,1015.62,Mostly Cloudy,23.56,5.0,4.8,61.0,,1.08
2018-04-06 11:00:00,22.56,0.75,20.0,0.88,fog,,0.0,0.0,,,Foggy,21.99,6.0,2.9,20.0,9.3,4.1
2018-04-06 12:00:00,20.08,0.75,15.99,0.78,wind,,0.0,0.0,,,Breezy and Mostly Cloudy,19.99,6.0,10.01,30.0,9.3,8.21
2018-04-06 13:00:00,19.74,0.9,15.83,0.79,partly-cloudy-day,,0.0,0.0,,1016.81,Mostly Cloudy,19.67,5.0,10.01,15.0,,4.54
2018-04-06 14:00:00,19.99,0.75,13.99,0.68,wind,,0.0,0.0,,,Breezy and Mostly Cloudy,19.99,5.0,10.01,30.0,12.4,7.2
2018-04-06 15:00:00,20.99,0.75,13.99,0.64,wind,,0.0,0.0,,,Breezy and Mostly Cloudy,20.99,4.0,10.01,20.0,12.4,7.2
2018-04-06 16:00:00,20.27,0.9,13.23,0.64,partly-cloudy-day,,0.0,0.0,,1018.19,Mostly Cloudy,20.27,2.0,10.01,7.0,,3.53
2018-04-06 17:00:00,19.99,0.75,11.99,0.6,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,19.99,1.0,10.01,11.0,,6.7
2018-04-06 18:00:00,18.99,0.75,13.0,0.68,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,18.99,0.0,10.01,11.0,,3.6
2018-04-06 19:00:00,19.39,1.0,12.47,0.64,cloudy,,0.0,0.0,,1021.2,Overcast,19.39,0.0,10.01,16.0,,3.72
2018-04-06 20:00:00,19.99,,11.99,0.6,clear-night,,0.0,0.0,,,Clear,19.99,0.0,10.01,20.0,,5.09
2018-04-06 21:00:00,19.99,,10.99,0.56,wind,,0.0,0.0,,,Breezy,19.99,0.0,10.01,30.0,,7.2
2018-04-06 22:00:00,19.39,1.0,10.11,0.55,cloudy,,0.0,0.0,,1024.8,Overcast,19.39,0.0,10.01,12.0,,4.45
2018-04-06 23:00:00,18.99,,9.99,0.56,clear-night,,0.0,0.0,,,Clear,18.99,0.0,10.01,11.0,,6.2
2018-04-07 00:00:00,18.99,,9.0,0.52,clear-night,,0.0,0.0,,,Clear,18.99,0.0,10.01,11.0,11.3,6.2
2018-04-07 01:00:00,18.98,1.0,8.17,0.49,cloudy,,0.0,0.0,,1024.52,Overcast,18.98,0.0,10.01,11.0,11.3,4.25
2018-04-07 02:00:00,18.99,,9.0,0.52,clear-night,,0.0,0.0,,,Clear,18.99,0.0,10.01,0.0,,4.6
2018-04-07 03:00:00,18.99,,9.0,0.52,clear-night,,0.0,0.0,,,Clear,18.99,0.0,10.01,350.0,,3.6
2018-04-07 04:00:00,18.33,0.88,7.99,0.51,partly-cloudy-night,,0.0,0.0,,1023.92,Mostly Cloudy,18.33,0.0,10.01,0.0,,2.06
2018-04-07 05:00:00,17.99,,9.0,0.56,clear-night,,0.0,0.0,,,Clear,17.99,0.0,10.01,11.0,,2.6
2018-04-07 06:00:00,17.99,,9.0,0.56,clear-day,,0.0,0.0,,,Clear,17.99,,10.01,11.0,,2.6
2018-04-07 07:00:00,18.57,0.88,8.75,0.53,partly-cloudy-day,,0.0,0.0,,1026.79,Mostly Cloudy,18.57,1.0,9.99,353.0,,1.96
2018-04-07 08:00:00,18.99,,9.99,0.56,clear-day,,0.0,0.0,,,Clear,18.99,,9.99,11.0,,2.06
2018-04-07 09:00:00,19.99,,8.99,0.49,clear-day,,0.0,0.0,,,Clear,19.99,,9.99,30.0,,4.12
2018-04-07 10:00:00,21.09,0.88,6.98,0.4,partly-cloudy-day,,0.0,0.0,,1029.0,Mostly Cloudy,21.09,5.0,9.99,12.0,,4.69
2018-04-07 11:00:00,21.99,,7.99,0.41,clear-day,,0.0,0.0,,,Clear,21.99,,10.01,20.0,,6.2
2018-04-07 12:00:00,21.99,,7.99,0.41,clear-day,,0.0,0.0,,,Clear,21.99,,10.01,30.0,,6.2
2018-04-07 13:00:00,21.98,1.0,4.97,0.33,cloudy,,0.0,0.0,,1026.29,Overcast,21.98,5.0,10.01,21.0,,3.43
2018-04-07 14:00:00,21.99,,7.99,0.41,clear-day,,0.0,0.0,,,Clear,21.99,,10.01,71.0,,3.1
2018-04-07 15:00:00,21.99,,8.99,0.43,clear-day,,0.0,0.0,,,Clear,21.99,,10.01,101.0,,2.6
2018-04-07 16:00:00,22.09,1.0,6.68,0.37,cloudy,,0.0,0.0,,1023.6,Overcast,22.09,2.0,10.01,55.0,,0.85
2018-04-07 17:00:00,20.99,,7.99,0.43,clear-day,,0.0,0.0,,,Clear,20.99,,10.01,150.0,,2.1
2018-04-07 18:00:00,19.99,,8.0,0.46,clear-day,,0.0,0.0,,,Clear,19.99,,10.01,110.0,,1.5
2018-04-07 19:00:00,19.5,0.13,7.64,0.46,clear-night,,0.0,0.0,,1023.69,Clear,19.5,0.0,10.01,161.0,,2.04
2018-04-07 20:00:00,19.99,,8.0,0.46,clear-night,,0.0,0.0,,,Clear,19.99,0.0,10.01,161.0,,2.6
2018-04-07 21:00:00,17.99,0.0,9.0,0.56,clear-night,,0.0,0.0,,,Clear,17.99,0.0,9.0,60.0,,1.5
2018-04-07 22:00:00,17.91,0.0,11.73,0.67,clear-night,,0.0,0.0,,1024.7,Clear,17.91,0.0,8.0,115.0,,1.1
2018-04-07 23:00:00,15.99,0.19,11.99,0.77,clear-night,,0.0,0.0,,,Clear,15.99,0.0,8.0,350.0,,1.5
2018-04-08 00:00:00,14.99,0.19,11.99,0.82,clear-night,,0.0,0.0,,,Clear,14.99,0.0,8.0,350.0,,1.5
2018-04-08 01:00:00,15.97,0.08,12.77,0.81,clear-night,,0.0,0.0,,1022.61,Clear,15.97,0.0,6.0,116.0,,1.44
