DATE,PM2.5,T2MWET,T2MDEW,T2M,QV10M,PS,TQV,TQL,H1000,DISPH,QLML,FRCAN,HLML,SPEED,SPEEDMAX,RHOA,CIG,VIS,TMP,DEW,WD,WS,CLDCR,CLDHT,v_2m,d_2m,v_50m,d_50m,v_850,d_850
2018-01-01 15:00:00,77.7,288.43518,288.4411,292.6889,0.010349703,100521.984,39.035216999999996,0.07061767599999999,132.72253,0.25500488,0.009900969,0.9243164,64.98461,3.328146,3.3710043,1.1919851,1006.0,4300.0,19.0,13.0,30.0,1.5,0.4,610.0,1.89048738816588,132.72061060648588,3.2240741260739587,133.567014221106,5.081678066974598,182.54535001336825
2018-01-01 16:00:00,71.8,289.18527,289.18802,291.8396600000001,0.010884345,100551.73,39.50309,0.050323485999999994,135.22633000000002,0.2548828,0.010092455,0.9538574,64.942474,3.4226303,3.490629,1.1931596000000002,1006.0,4200.0,19.0,14.0,999.0,1.0,0.4,610.0,1.2639225462099175,127.47067866157354,3.298719159777177,127.54396172356579,4.98805472211424,188.705663212328
2018-01-01 17:00:00,69.0,288.99066,288.99146,290.2209,0.010830048,100606.53,39.956074,0.03340149,139.25717,0.25476074,0.0102384575,0.97802734,64.876564,3.7718925,4.0019703,1.1948916,1006.0,3000.0,19.0,14.0,350.0,1.5,0.4,610.0,0.8677680872893403,124.57779342754984,3.656706520782385,124.64539599677185,5.038681202965667,195.73523925357483
2018-01-01 18:00:00,70.6,288.52496,288.5261799999999,289.58435,0.010639245,100668.69,40.28492,0.025421142999999997,144.9005,0.25463867,0.010287341,0.97680664,64.79393,4.260194,4.4295472999999985,1.197262,1006.0,3000.0,18.0,14.0,350.0,1.5,0.4,610.0,0.9772006419141158,125.98772636246977,4.1321486186979355,126.1231807264558,5.005815235757325,201.8811983113329
2018-01-01 19:00:00,88.5,288.26837,288.2707200000001,289.17535,0.010544739,100734.59,40.47334,0.02357483,150.23207,0.25463867,0.010306528,0.95581055,64.69598,4.5394506,4.5866294000000005,1.1998585,914.0,4900.0,18.0,14.0,330.0,0.5,0.4,610.0,1.0427223478346959,129.0322888397759,4.406558102473438,129.22803832646514,4.861481119699738,206.3925722401595
2018-01-01 20:00:00,103.0,288.03668,288.03625,288.79184,0.010441101,100772.56,40.442585,0.020599365,153.34386,0.25451660000000004,0.0103155095,0.8955078000000002,64.58702,4.5483127,4.5941854000000015,1.2022972,914.0,5000.0,18.0,14.0,320.0,1.5,0.2,610.0,1.0441299572404057,132.46565975328656,4.41310486548267,132.68113298561713,4.688739058590883,209.19637382781224
2018-01-01 21:00:00,105.2,287.82538,287.82596,288.32653999999997,0.010346781999999999,100785.016,40.28346,0.016082764,154.19963,0.25439453,0.010312307,0.89868164,64.47793,4.3436275,4.4584475,1.2044661,914.0,4700.0,18.0,14.0,310.0,2.1,0.7,914.0,0.9899249780295538,135.85584529185422,4.214049174024378,135.99979269643296,4.538663108898693,209.4884023254106
2018-01-01 22:00:00,112.5,287.67645,287.6772200000001,287.7779,0.010281004,100774.03,39.969229999999996,0.013061523,153.34798999999995,0.25427246,0.010311351,0.96069336,64.3685,4.0904684,4.1926875,1.2064335,914.0,4600.0,18.0,15.0,340.0,1.0,0.7,914.0,0.9330434970100472,139.6184066002503,3.9694739539654686,139.73076033885513,4.346585085019365,206.15268701637655
2018-01-01 23:00:00,127.7,287.5344,287.5342,287.258,0.010220673000000001,100753.195,39.610535,0.012847899999999999,151.2225,0.25427246,0.010297019,0.99438477,64.26879,3.8307595,3.9512136,1.2080586000000002,914.0,4800.0,18.0,14.0,70.0,0.5,0.7,914.0,0.8873955978144739,143.10008112653975,3.7145245673113063,143.15558257365169,4.279673486264058,199.3005633849395
2018-01-02 00:00:00,122.4,287.38885,287.3900799999999,286.949,0.010156696,100721.1,39.342693,0.014316559,148.71527,0.2541504,0.010251985,0.9880371,64.19726,3.4873502,3.6551366,1.2089936,914.0,4300.0,18.0,15.0,999.0,1.0,0.7,914.0,0.8423708186369291,143.54531072795987,3.380951608336641,143.60244521272224,4.42171033915078,192.23385998392118
2018-01-02 01:00:00,135.9,287.2488,287.2478,286.7771600000001,0.010094669,100674.53,39.106266,0.016906738,144.725,0.25402832,0.010193468,0.9382324,64.141304,3.059939,3.255644,1.2095356000000002,1219.0,4000.0,17.0,15.0,90.0,1.0,0.7,1219.0,0.8065315280357613,139.6226115543578,2.9586367237491205,139.54065018949143,4.655673184634162,186.91987899134503
2018-01-02 02:00:00,133.0,287.1302,287.1251200000001,286.77902,0.01003139,100636.93,38.932655,0.020225525,141.43307,0.25390625,0.010126287,0.8886719000000001,64.09816,2.6176465,2.804595,1.209897,1280.0,4000.0,17.0,15.0,80.0,1.0,0.4,792.0,0.7850066717495845,129.96755942590391,2.5103101941814803,129.60487479173307,4.871103354805584,183.7063951130753
2018-01-02 03:00:00,134.1,287.01044,287.01052999999996,286.81064,0.009954623000000001,100617.29,38.82197,0.026062012000000002,140.0353,0.25378418,0.010041955,0.8366699000000001,64.06118000000001,2.3124142000000005,2.421902,1.210329,1280.0,2900.0,17.0,16.0,80.0,1.5,0.4,792.0,0.7461529206568986,113.91811471421613,2.1907264034640974,113.25408517013064,5.023429077114055,182.1193061671233
2018-01-02 04:00:00,139.9,286.8802,286.87683,286.75684,0.009867371,100620.484,38.665382,0.031227112,139.77275,0.25378418,0.009950238,0.7939454,64.03598000000001,2.3241196,2.4226668,1.2108164,1128.0,3400.0,17.0,15.0,50.0,1.5,0.4,732.0,0.7280704505765033,98.60652527343984,2.1898240126828017,97.38908784529477,5.247594253439743,181.75358144735162
2018-01-02 05:00:00,221.3,286.74536,286.73874,286.57025,0.009778186,100637.43,38.36929,0.031799316,141.21448,0.2536621,0.009868444,0.76538086,64.009026,2.5317147,2.6348505,1.2115619,914.0,3400.0,17.0,15.0,80.0,1.0,0.4,640.0,0.7504004168659415,88.33885534567669,2.3893381508167835,86.78482488448658,5.5299837408512165,180.858489384428
2018-01-02 06:00:00,171.9,286.6081,286.6105,286.4793,0.009689575,100669.414,37.86857,0.029006958,144.40831,0.25354004,0.009783736,0.75341797,63.980087,2.6943362,2.7515154,1.212545,914.0,3100.0,17.0,15.0,330.0,1.0,0.4,640.0,0.7669165239059285,81.28002158091054,2.5510373511603435,79.79637875753546,5.880340975877847,178.83526351144246
2018-01-02 07:00:00,140.6,287.2636,287.25925,288.18134,0.009877492,100729.09,37.302437,0.026283264,149.32683,0.25341797,0.009773415,0.7463379,63.998665,2.3929784,2.6728976,1.2128996,914.0,2800.0,17.0,15.0,999.0,0.0,0.4,610.0,1.2279828679915297,74.23664236333255,2.2195514938812866,74.9739096597378,6.282626013922461,177.03678484443586
2018-01-02 08:00:00,132.4,288.43903,288.4404,290.47472999999997,0.010493453,100788.59,36.84075,0.035064697,154.31201000000001,0.25329589999999996,0.0102865705,0.7258300999999999,64.39719000000001,2.4035075,2.7446067000000003,1.2059957,914.0,1900.0,18.0,15.0,999.0,1.0,0.4,549.0,1.5444181396244911,98.45064870419507,2.3732683433574344,104.52209758235821,6.642681825238878,175.4394308944606
2018-01-02 09:00:00,145.4,289.34708,289.3423200000001,292.70807,0.010987671999999999,100799.93,36.481396000000004,0.06903076,155.73122,0.25329589999999996,0.010674245,0.9082031,64.85345500000001,2.9632432,3.139215,1.1977098999999998,914.0,1700.0,18.0,16.0,330.0,1.5,0.4,549.0,1.9944826243027785,124.23233478632768,2.9807480614224087,127.00641780504637,6.853952031069107,174.00583573078552
2018-01-02 10:00:00,130.5,289.8382,289.83972,294.38934,0.011220071000000002,100745.266,36.640057,0.07723999,151.66322,0.25317383,0.010804618,0.89501953,65.15279,3.2937498,3.4147751000000004,1.1915566999999998,914.0,1600.0,18.0,15.0,320.0,1.5,0.4,549.0,2.239462635688146,132.5047845797149,3.301544521227905,134.711868725972,6.819949123784883,171.08444374560491
2018-01-02 11:00:00,120.7,290.15524,290.1556,295.60794,0.011372307,100647.31,37.173629999999996,0.079315186,143.28816,0.25305176,0.010884371,0.7924805,65.39699,3.5670610000000003,3.6869123,1.1859111999999998,914.0,900.0,17.0,16.0,300.0,3.1,0.4,305.0,2.4113409183211734,136.19318356236056,3.558179873665911,138.2695590862925,6.363885428315787,166.09110280694662
2018-01-02 12:00:00,170.4,290.3497,290.3466200000001,296.34893999999997,0.011482386,100521.4,37.742470000000004,0.08279419,132.52777,0.2529297,0.01094851,0.7050781,65.58728,3.8532298,3.9916673,1.1809776,914.0,1200.0,17.0,16.0,320.0,2.1,0.4,244.0,2.5639204937816147,137.71121357496307,3.820172272809336,139.68510338932052,5.820208437079084,160.83777297494663
2018-01-02 13:00:00,182.1,290.43594,290.4290200000001,296.6659,0.011561904,100399.7,38.303844,0.08413696,122.18881999999999,0.2529297,0.0110165225,0.6303711,65.72123,4.171369,4.3108625,1.1771281,396.0,1600.0,18.0,16.0,330.0,1.5,0.4,183.0,2.69869709314882,138.1223726497773,4.102663242005886,139.92292454986656,5.602059458541981,158.2882577974787
2018-01-02 14:00:00,186.3,290.49703999999997,290.49664,296.64734,0.011645616000000001,100330.484,38.91635,0.08618164,116.1469,0.25280762,0.011084966000000002,0.43286133,65.79989,4.475115,4.625285,1.1749356000000002,244.0,1300.0,18.0,16.0,310.0,2.6,0.2,152.0,2.7771252046832045,137.98104037881131,4.365247238835548,139.52616616131795,5.483635083934529,158.33218186662637
2018-01-02 15:00:00,196.0,290.7547,290.7539700000001,295.99356,0.01194327,100325.13,39.564285,0.08139038,115.79427,0.25268555,0.011298723,0.50024414,65.7868,4.8588896,5.09943,1.1751252,244.0,900.0,18.0,16.0,330.0,1.5,0.2,152.0,2.651013861760251,135.03641830322226,4.675075030359801,135.91263501907184,5.336181312696046,162.7508950569492
2018-01-02 16:00:00,197.2,291.50516,291.50714,294.6034,0.012695136499999999,100378.49,40.072340000000004,0.060333252000000004,120.6146,0.25256348,0.011768358,0.4987793,65.65819,5.0768559999999985,5.1615195,1.1781237,244.0,900.0,18.0,17.0,350.0,1.5,0.2,152.0,1.935483498293142,130.03601343275682,4.850179912819859,130.14801574085348,5.008600095658782,170.79879863558992
2018-01-02 17:00:00,177.0,291.12143,291.12286,292.40237,0.012635116000000002,100456.6,40.329018,0.052947997999999996,127.30259,0.2524414,0.012135564,0.5366211,65.438255,5.649895,6.0832863,1.1830173000000002,244.0,1100.0,18.0,17.0,360.0,1.0,0.2,152.0,1.5066703035629467,127.14041824625595,5.498183000974048,127.44086585796616,4.5450630137537384,179.28487730267068
2018-01-02 18:00:00,177.4,290.74048,290.73787999999996,291.6064,0.012449486000000001,100554.07,40.362183,0.04541015599999999,135.28111,0.2524414,0.012265848,0.61328125,65.178474,6.2916284000000005,6.488402,1.1888485,1219.0,1700.0,17.0,17.0,999.0,1.0,0.4,91.0,1.8753094468619567,127.72438770370462,6.081585388252805,128.3217549641229,4.2279841182106015,185.35360259213073
2018-01-02 19:00:00,162.8,290.49347,290.49664,290.95914,0.012300441,100647.83,40.10609,0.043304443,143.31486999999996,0.25231934,0.012261116,0.59716797,64.94,6.1841183,6.334427,1.1943811000000002,1006.0,1900.0,17.0,17.0,999.0,1.0,0.2,152.0,1.9624839320704617,129.15469042261947,5.9605737999945925,129.39185919734356,4.1979108447588205,187.53694019516175
2018-01-02 20:00:00,159.8,290.17834,290.1784,290.28482,0.012063392,100716.19,39.6209,0.040298462,148.88602,0.25219727,0.012069819,0.6015625,64.78355,5.7772120000000005,5.9795785000000015,1.1980759,457.0,1600.0,17.0,17.0,999.0,0.5,0.4,91.0,1.7381524374613206,129.45013791318007,5.563210125850237,129.10613370061506,4.442632065315213,185.99344021878468
2018-01-02 21:00:00,155.4,289.7945,289.78906,289.66067999999996,0.011780513000000001,100754.984,39.18654,0.031906128,152.05606,0.2520752,0.011825156000000002,0.6320800999999999,64.687386,5.250244,5.48222,1.2002802,335.0,1500.0,17.0,17.0,320.0,1.0,0.4,91.0,1.404272031937548,127.90575901748136,5.0660069590750805,127.404716331594,4.9146610828535495,182.52748852164203
2018-01-02 22:00:00,139.0,289.41302,289.41222999999997,289.10086,0.011516404,100753.73,39.068542,0.022781372,151.95311,0.25195312,0.011602956,0.7363281,64.610344,4.721185,4.948450599999998,1.2017107,396.0,1500.0,17.0,17.0,999.0,1.0,0.4,91.0,1.149635179366847,126.05870505148056,4.530165137335144,125.85863325118885,5.512273933699694,179.3304835374643
2018-01-02 23:00:00,113.0,289.0614,289.06482,288.6239,0.011294732,100724.68,39.266253999999996,0.017356873000000002,149.40102,0.25195312,0.0114078745,0.83740234,64.54366999999999,4.2114363,4.4325495,1.2025616,457.0,1600.0,17.0,17.0,320.0,1.0,0.4,91.0,0.974075264300054,123.47296945962496,4.0478656096715655,123.59010637454209,6.174109008441786,178.01523916225793
2018-01-03 00:00:00,114.1,288.75128,288.7524,288.25302,0.01111066,100691.56,39.746857,0.017097473000000002,146.41911000000005,0.25183105,0.011239049,0.8334961,64.48530600000001,3.6756399,3.923155,1.2032905,457.0,2300.0,18.0,17.0,999.0,0.5,0.4,91.0,0.8573682374070198,119.74867845657995,3.5270137013500547,120.09253006444494,6.796269754112804,179.47966886221505
2018-01-03 01:00:00,117.8,288.4997600000001,288.49695,288.0854,0.010961088,100636.44,40.20982,0.023078917999999997,141.78339,0.25170898,0.011085693999999998,0.84521484,64.42969000000001,3.0948517000000004,3.3391352,1.2036502,457.0,1200.0,18.0,17.0,999.0,1.0,0.4,91.0,0.7751046024712899,112.42998693579752,2.9490651970610515,112.70868156635623,7.201779482598712,182.80783038576342
2018-01-03 02:00:00,111.9,288.30634,288.30072,288.0463299999999,0.010830893000000001,100588.56,40.643345000000004,0.032302856,137.63737,0.2515869,0.010937909,0.84643555,64.37889,2.7007525,2.868799,1.2040398,305.0,600.0,18.0,17.0,310.0,1.0,0.4,61.0,0.7382681356805395,99.0895913562038,2.5528427066250554,98.58951970776522,7.3507308237938735,185.44585851672508
2018-01-03 03:00:00,111.4,288.14197,288.14682,288.02173,0.0107010305,100575.945,41.23498,0.045440674,136.40996,0.25146484,0.010790121,0.8664550999999999,64.32956,2.6698277000000004,2.8008106,1.2048023,305.0,800.0,17.0,17.0,340.0,1.0,0.4,61.0,0.7305461370706524,82.60046468184419,2.5554560336155974,81.39924139088865,7.263294038133289,186.2344799808804
2018-01-03 04:00:00,122.9,287.96518,287.9664,287.8424,0.010558123,100581.51,41.609184,0.055770874000000005,137.04984,0.25146484,0.010646439,0.88720703,64.2845,3.051486,3.2306864,1.2057017,457.0,1300.0,17.0,17.0,320.0,1.0,0.2,61.0,0.769468489131645,72.52788371148526,2.954471970772248,72.24070901128206,6.98024368535541,185.45442468904773
2018-01-03 05:00:00,122.6,287.78983,287.78687,287.66437,0.010427522,100611.05,41.55935,0.064941406,139.19301000000002,0.25134277,0.010511876000000002,0.92041016,64.24086,3.3690329,3.443543,1.2068267,457.0,1000.0,17.0,17.0,310.0,1.0,0.2,61.0,0.8243128426009099,68.08541507063558,3.2486325235107096,68.08310491832448,6.519502716402168,183.54683720181416
2018-01-03 06:00:00,142.3,287.69394,287.69177,287.69293,0.010339535,100657.375,41.29208,0.07476807,143.38956000000005,0.2512207,0.010408053,0.93188477,64.21178,3.5090117,3.5802054,1.207994,732.0,1700.0,17.0,17.0,999.0,0.0,0.7,732.0,0.8719970673888431,72.78153803619307,3.4153952294050383,73.2554168008008,6.139668042405156,179.60616570076726
2018-01-03 07:00:00,150.9,288.26288,288.26306,289.10663,0.010541581999999999,100727.96,40.884335,0.090026855,149.19162,0.25109863,0.010422737,0.90356445,64.22522,3.360732,3.570979,1.2085633,640.0,1400.0,18.0,17.0,120.0,2.1,0.7,640.0,1.742810200192085,81.05184320045926,3.2050701954763112,81.15764530875731,6.1553792081956615,173.1008832319149
2018-01-03 08:00:00,148.9,289.1078,289.10745,290.5857,0.011026968,100790.85,40.635067,0.10134888,155.196,0.25109863,0.010850087,0.8491211,64.47395999999999,3.5573423,4.1362295,1.2047272,518.0,1200.0,18.0,17.0,100.0,2.6,0.7,518.0,2.224543476604566,96.08103771389179,3.563300674150824,97.74875029930006,6.609672490055586,164.6093917833021
2018-01-03 09:00:00,146.8,290.10226,290.10547,292.5379,0.011654331,100810.195,40.493491999999996,0.10845947,156.90944,0.25097656,0.011392492,0.5576171999999999,64.87831,4.632562,4.8794723,1.1973581,457.0,1200.0,18.0,17.0,120.0,3.1,0.2,213.0,2.8928260565324915,107.2225466100138,4.600066624095295,108.55554204082121,7.1823051062965035,157.25850573995697
2018-01-03 10:00:00,141.9,290.78902999999997,290.78488,294.08337,0.012107236,100745.055,40.539505,0.121673584,151.62964,0.2508545,0.011779735,0.77978516,65.191925,4.966243,5.031264,1.1908121,1219.0,2000.0,20.0,19.0,110.0,2.6,0.2,274.0,3.1306126191395918,112.41925972676765,4.919171524006315,113.74313818551607,7.652012323906237,152.5601921550644
2018-01-03 11:00:00,109.9,291.21902,291.21487,295.23254,0.012386221000000001,100631.55,41.02363,0.16516113,142.09201000000004,0.25073242,0.011995936,0.82739264,65.42811999999999,4.995060400000002,5.0406895,1.1852071000000002,1585.0,3300.0,21.0,18.0,90.0,2.1,0.4,366.0,3.1705222089006937,115.67193669206684,4.942071133997442,117.09371337507523,7.799284938564527,148.76125155370545
2018-01-03 12:00:00,80.2,291.55182,291.55014,296.25504,0.012576951999999999,100491.664,41.64879000000001,0.18304443,130.14961,0.25061035,0.012111563,0.9880371,65.61813000000001,5.113352,5.228409,1.1801164,1951.0,4800.0,22.0,18.0,90.0,3.1,0.4,457.0,3.2674492094752114,118.7379466979483,5.0286622418004505,120.31583170193755,7.532300793152971,145.0516006109824
2018-01-03 13:00:00,58.6,291.62237999999996,291.61978,296.7133,0.012633891000000001,100345.04,42.19726,0.1998291,117.54405,0.25061035,0.012142548,1.0,65.75935,5.41514,5.568923000000002,1.1758677,1829.0,4600.0,22.0,18.0,80.0,2.6,0.4,457.0,3.392738222640104,120.66481544867432,5.274079271535198,122.22748803792334,6.958541365373641,141.89739524982411
2018-01-03 14:00:00,49.4,291.6063200000001,291.6054,296.72388,0.012664228000000001,100246.51,42.57421,0.18847656,109.46732,0.25048828,0.012169086,1.0,65.84116999999999,5.7705855,5.917521,1.1732584,701.0,7000.0,22.0,17.0,80.0,3.1,0.4,579.0,3.473424371963473,121.83127683877206,5.561483931833972,122.97599363212106,6.7025496648484335,142.3015736706835
2018-01-03 15:00:00,35.4,291.75153,291.75293,295.88544,0.012923556999999999,100239.266,42.760659999999994,0.1585083,108.38727,0.25036620000000004,0.012424626,0.9338379,65.79594,6.029438,6.101285,1.1739209,853.0,4600.0,21.0,18.0,100.0,2.6,0.2,579.0,3.2570341347843264,122.32984187862205,5.742446994920408,122.80689103311208,6.816518896643492,146.49686199122934
2018-01-03 16:00:00,48.6,292.15414,292.16055,294.61273,0.013415712,100291.73,42.871307,0.13214111,113.2708,0.25024414,0.012832408,0.72387695,65.65058,5.7077923,5.9741764,1.1772656,1036.0,3900.0,21.0,18.0,100.0,2.6,0.2,549.0,2.3806136838539844,122.12865053774937,5.406707058522222,122.64264391293207,6.8190305496707735,150.71711011343763
2018-01-03 17:00:00,40.2,291.8982,291.8967,292.9312,0.013362041000000002,100379.08,43.03114,0.106292725,120.69368999999999,0.25012207,0.012984516000000002,0.7722168,65.4724,5.551706299999998,5.647795,1.1814234,914.0,3200.0,20.0,19.0,120.0,2.1,0.2,518.0,1.5195266930342726,123.07118629071104,5.347788135582427,123.55010108517523,6.920947139128734,153.39287879621747
2018-01-03 18:00:00,49.0,291.50772,291.5077,292.2077,0.013098443000000001,100472.65,43.249916,0.07247925,127.98331,0.25012207,0.012923151,0.7973633000000001,65.29522,5.5854483,5.709695,1.1857148000000002,701.0,5000.0,20.0,19.0,120.0,2.6,0.7,701.0,1.5379638180237305,124.01542583571712,5.368760937962325,124.19559256918652,7.413208095926625,153.56550493143342
2018-01-03 19:00:00,79.2,291.1237799999999,291.12155,291.48508,0.012823336999999999,100529.79,43.484043,0.041015625,133.37333999999998,0.24993896,0.012804707,0.73339844,65.12706999999999,5.479727,5.642558,1.1895452,579.0,5000.0,20.0,19.0,130.0,2.1,0.7,579.0,1.4680904380095807,124.7047578514554,5.242173290276804,124.73758851803831,8.203964563948087,152.81893639938806
2018-01-03 20:00:00,84.6,290.74985,290.7472,290.68768,0.012555894,100575.51,44.064236,0.03479004,137.13666,0.24987793,0.012632907,0.8261719000000001,64.99603,4.781267,5.177428,1.1925013,579.0,5000.0,20.0,19.0,999.0,0.5,0.7,579.0,1.1374252723849572,125.55036841356609,4.56568199270799,125.64237138290231,8.779059949220045,154.1462271041625
2018-01-03 21:00:00,74.8,290.42102,290.42215,290.225,0.012330403,100606.64,45.06888,0.044784545999999995,139.73164,0.24975586,0.012449624,0.93261725,64.91038499999999,3.9888546,4.2571554,1.194377,640.0,5000.0,20.0,19.0,999.0,1.0,0.2,366.0,0.8924146977058522,124.29048557552125,3.824073958801881,124.4830877798235,8.851568388389211,157.1195017763946
2018-01-03 22:00:00,70.8,290.2119,290.2105,290.06696,0.012169738000000001,100603.98,46.140353999999995,0.071136475,139.1223,0.24969482,0.012289097,0.9797363,64.85608,3.7874794,3.9156122,1.1953073,640.0,4700.0,20.0,19.0,170.0,1.0,0.2,366.0,0.8467604551770561,120.43205071335363,3.62060483086126,120.41053583541695,8.810393611613751,160.50131368671842
2018-01-03 23:00:00,67.7,290.08272999999997,290.084,290.0424,0.012058645,100573.266,47.09859,0.11355591,136.31544,0.24957275,0.012162691000000002,0.96655273,64.82146,4.130450700000001,4.465273000000002,1.1955742,305.0,1700.0,20.0,19.0,90.0,2.1,0.4,183.0,0.9455025932163496,115.09622095385558,4.0988939120662975,115.27419549129293,8.658779533040034,163.06530195310032
2018-01-04 00:00:00,63.0,290.00903,290.0022600000001,290.05823,0.011989515,100532.57,47.753483,0.15502929999999998,133.11108000000002,0.24945068,0.012082077,0.9909668,64.78827,4.485893,4.5505830000000005,1.1957502,213.0,2800.0,19.0,18.0,60.0,2.1,0.4,91.0,1.0735237736619443,112.51825090109296,4.39692869933847,113.16092187662427,8.283677738569631,164.5878844008393
2018-01-04 01:00:00,91.2,289.9120000000001,289.91832999999997,289.9839,0.011931891000000002,100472.42,48.001556,0.19213867,128.34288,0.24938965,0.01202825,0.9848633,64.76496999999999,4.3763933,4.4658760000000015,1.1954867,518.0,3200.0,19.0,18.0,999.0,0.5,0.4,183.0,1.052624274296698,112.08512635424023,4.350677837666352,112.86694355540938,7.791937985501142,165.85465705594297
